Customer ID,Interested in sustainable range,Gender,Age,"TikTok user, at least weekly",Prefer to eat vegan food,Occupation: Director / Managerial,Occupation: Office Worker,Occupation: Professional,Occupation: Retired,Occupation: Service Sector,Occupation: Skilled / Manual Worker,Occupation: Student,Occupation: Unemployed,Highest qualification achieved: GCSE or equivalent,Highest qualification achieved: A-level or equivalent,Highest qualification achieved: university degree or higher,Interests : antiques or fine art,Interests : meditation / mindfulness,Magazines read : celebrity,Has recently switched current account,Internet: moderate user,Internet: frequent user,"Uses Netflix, at least once a week","Facebook user, at least weekly","LinkedIn user, at least weekly","Snapchat user, at least weekly",I love to buy new gadgets and appliances,If an advert on the Internet looks interesting I will click on it,Watches catch-up TV / VoD with ads at least once a week,Watches ITV,Watches Channel 4,Watches Channel 5,Watches Sky 1,Watches Sky Atlantic,Takes own re-usable cup to a coffee shop/cafe,I prefer not to shop in major high street chains,I look for the lowest possible prices when I go shopping,I think more favourably of companies that sponsor events,I only buy products from a company whose ethics I agree with,Has bought something after seeing an ad on the internet in the past 12 months,Has bought something after seeing an email ad in the past 12 months,Has a current account with a neo challenger bank,Car shares journey to work,Interests : vegetarian products,Celebrities influence my purchase decisions,Tends to use a refillable water bottle most days,Internet: light user,Children at home : 0,Children at home : 1,Children at home : 2,Children at home : 3+
777737,0,F,18-24,9.87,11.42,5.45,8.69,31.52,0.71,8.24,2.9,20.49,0.82,5.17,40.2,53.2,21.68,8.61,3.69,5.71,45.29,52.83,53.69,76.39,13.99,34.28,32.03,34.54,68.66,76.48,61.98,33.95,20,18.08,21.61,18.3,57.47,22.19,41.47,23.94,17.06,10.38,5.49,29.89,7,66.32,1.5,45.1,23.96,25.2,5.74
777909,1,F,45-54,8.5,5.5,14.5,6.4,33.9,0.1,5.7,33.5,0.1,2.2,26.3,46.6,23.4,15.6,4.4,1.1,4.1,38.2,59.5,45.1,58.9,16.7,13.5,50.7,33.3,65.7,84.2,77.9,57.1,44.1,32.7,12.7,13.1,54.9,21,30.8,24.5,14.9,2.7,9.7,7.6,3.5,45.5,1.5,28.8,25.8,33.6,11.8
777953,0,M,25-34,25.88,13.37,14.47,4.57,43.03,0.07,5.86,18.39,5.52,2.23,9.98,37.96,50.64,12.81,4.57,1.47,8.77,30.15,69.56,61.58,71.93,27.51,46.12,61.01,41.72,69.54,76.07,68.58,44.36,34.08,22.72,18.94,16.4,61.64,33.68,41.82,29.34,18.13,8.42,7.69,15.28,12.57,56.08,0.16,34.45,28.06,30.88,6.61
777979,0,M,25-34,12.5,10.97,4.95,6.79,23.59,0.14,15.31,3.34,9.78,2.56,10.43,25.14,60.71,24.35,12.33,5.36,5.58,42.37,56.96,52.78,74.14,20.62,24.4,31.85,41.86,62.52,74.3,52.37,35.26,15.84,13.71,32.93,19.47,54.24,28.57,43.78,22.47,14.57,23.42,4.07,30.25,5.71,65.7,0.34,57.72,24.41,14.75,3.11
778206,0,F,45-54,4,5.71,5.17,8.51,25.48,9.76,4.43,4.15,5.78,0.34,9.48,53.04,34.92,19.11,7.53,2.13,3.12,50.73,45.82,38.33,71.9,6.41,13.08,31.13,32.15,65.2,85.91,73.18,50.01,36.43,27.12,13.63,10.68,52.87,16.99,33.53,20.33,13.53,3.29,3.71,12.96,2.73,56.84,2,60.16,19.16,14.79,5.89
778348,0,F,75+,8.27,8.65,16.72,3.33,37.32,6.37,3.27,7.72,10.73,1.62,7.94,33.39,57.74,18.91,5.37,1.06,4.56,32.4,64.55,44.37,62.11,20.37,14.24,47.12,30.02,65.7,84.09,73.26,50.28,31.47,23.59,22.84,13.74,53.64,22.94,36.15,28.04,17.3,5.96,3.88,14.26,5,50.42,1.22,77.7,9.36,9.99,2.95
778434,0,O,65-74,0.7,3.47,1.01,2.49,4.32,79.54,3.42,2.93,0.37,0.06,30.3,33.45,10.77,26.97,2.84,1.38,1.37,51.56,25.78,15.38,49.98,2.19,1.35,16.02,16.72,45.78,89.47,64.47,56.35,24.41,16.43,9.1,17.52,41.36,11.85,26.8,10.67,9.03,0.52,0.69,9.15,1.71,36.08,7.24,94.27,3.69,1.71,0.33
778454,1,M,35-44,19.1,12.4,5.4,10.5,32.4,0,23.2,12.2,1.4,2.7,24,38.8,30.5,17.2,7.2,5.1,3.1,61,36.6,56.2,77,16,34.2,41.7,45.6,65.8,76.7,61.3,46.2,33.9,25,22.1,17.5,67.6,29.5,41.6,21.4,14.5,3.1,9.9,18.1,9.6,60.5,1.6,9.8,19.6,34.5,36.1
778672,1,M,45-54,5.7,8.6,6.3,9.4,25.4,0.1,18.6,22.3,0.1,3.1,33.7,38.5,19.5,23.3,7.2,2.9,2.9,37.6,59.8,44.9,69.3,10,16.2,31.8,32.8,66.4,81.7,66.6,56.5,27,21.1,15,19,58.1,18.4,34,17.6,14.1,1.9,3.7,19.4,4.7,54.3,1.2,81,11.6,6.5,0.9
778709,1,O,35-44,24.6,13,2.9,7.8,27,0,27.9,12.6,2,3.4,26.5,35.9,25.1,16.4,6,6.1,3.3,58.8,38.2,55.2,77,12,40.4,34.2,50.2,67.7,80.1,47.9,42,32.5,23.2,18.3,20.5,67,29.5,41.4,20.9,13.4,1.7,7.8,23.6,13.7,57,1.6,14.4,22.9,35.9,26.8
778748,1,M,45-54,7.5,7.2,3.1,11.2,22.7,0.1,21.6,18.5,0.2,4.3,36.5,37.3,14.5,20.4,5.6,4.6,2,60.8,33.4,41.8,68.3,7.4,18.5,31.1,37.4,59,84.4,59.2,53.7,30.1,23.4,13.7,17.6,59.5,19.5,32.9,16.5,12.1,1,6.3,15.4,5.2,50.1,2.3,26.8,28.2,27.9,17.1
778946,0,O,35-44,12.92,17.57,7.46,12.93,45.3,0.06,13.58,6.14,2.2,1.14,12.45,34.28,51.73,22.28,8.36,4.12,4.39,37.96,61.41,54.4,77.21,15.32,25.31,39.27,37.03,69.62,79.71,60.19,43.31,25.35,20.72,26.18,20.66,63.83,25.07,41.26,25.11,20.19,6.02,7.25,30.1,14.42,66.72,0.49,37.59,21.66,29.95,10.79
779049,0,M,45-54,12.74,9.83,6.69,20.66,27.97,0.06,17.56,10.31,0.2,3.48,26.68,49.28,16.14,19.3,9.15,2.98,1.9,57.52,33.23,41.04,63.13,14.14,21.21,32.92,44.67,58.61,77.39,64.47,50.57,28.29,22.41,16.06,16.61,58.87,28.53,39.3,18.45,12.97,1.58,1.28,19.81,4.33,55.77,4.99,12.81,24.05,33.54,29.6
779101,1,M,55-64,2.3,5.7,5.7,10.1,24.5,6.3,11.3,8.8,0.8,1.6,22.6,41.1,30.7,30.7,8,1.6,3,42.4,53.2,27.7,61.2,5.2,5,21,25.2,61.4,87.5,72.5,54.3,23.2,21.1,16.6,16.9,52.2,13.7,29.6,18.7,12.4,1.4,3.4,17.6,2,52.6,2.2,33.3,16.4,32.2,18.2
779263,1,F,55-64,1.9,5.1,7.1,9.2,27.3,4.9,12,16.4,0.3,1.5,28.9,41.2,22.4,27.4,7.5,2.2,2.2,43.6,53.1,31,61.4,6.8,5,22.3,24.8,62,84.6,73.8,57.8,30.4,21.6,13.4,15.8,50.3,13.7,29.9,18.7,13.1,1.2,3.9,15.3,1.4,46.9,2,74.2,14.3,10.5,1.1
779565,1,M,55-64,1.9,4.3,4,11,25.2,5.3,11.6,12.7,0.5,1.9,20.5,49,19.7,26.5,6.7,2.2,1.6,59.3,33.5,28.5,61.7,5.2,6.4,19.4,26.7,61.1,87.7,73,51,32.3,26.1,11.5,14.9,49.5,13.7,28.7,18.5,10.9,0.9,3.6,11.3,1.7,48.2,4.6,66,18.3,12.5,3.2
779708,0,M,35-44,9.31,9.83,7.78,12.27,41.02,0.04,16.45,8.05,1.27,1.86,13.85,34.93,49.11,24.4,12.4,4.63,5.9,30.37,68.86,52.95,75.52,12.98,23.07,35.52,38.6,69.39,79.96,61.52,45.06,22.32,19.64,27.09,16.22,62.96,23.71,38.49,24.37,15.83,6.57,6.29,23.34,5.69,64.9,0.39,47.59,25.7,21.11,5.6
779714,1,M,45-54,5.6,5.8,3.3,11.6,24.4,0.1,28.7,15.8,0.1,2.8,38.1,35.8,16.7,21.1,6.6,3.4,2.5,49.9,46.5,44.3,69.8,7.8,16.4,30.6,35.4,66.2,88.2,65.7,57.2,36.4,26.5,15.9,16.2,60.3,18.4,32.7,17.9,13.5,2,6.7,12.2,4.3,49.5,2,25.9,34.9,30.3,8.9
779808,1,M,55-64,2.7,5.9,5.8,9.3,26.4,7.2,11.1,9.1,0.6,1.5,22.7,38.8,32.2,27.1,6.7,1.8,2.8,48.3,48.8,29.5,60.5,6.7,6.3,20.9,26,64.7,88,73.1,56.3,27,21.6,12.9,16.1,49.3,13.7,32.5,19.2,13.4,1.5,2.9,16.8,2.1,47,1.9,75,13.9,9.9,1.2
779946,0,F,18-24,13.14,7.17,6.44,5.43,23.59,5.27,6.65,21.83,15,4.48,17.68,47.61,28.66,13.72,2.79,1.12,4.71,39.09,58.46,48.71,65.09,18.63,25.95,47,34.13,64.32,80.14,56.66,43.58,31.12,19.99,10.82,18.13,56.41,25.38,35.61,22.82,13.26,5.2,5.33,11.57,7.73,41.44,1.27,32.94,25.82,32.52,8.73
780081,0,F,25-34,28.34,20.22,4.03,11.68,36.22,0.01,21.84,8.77,4.59,1.81,20.07,39.31,37.2,15.57,6.68,5.11,5.67,37.73,61.28,68.3,82.44,18.64,51.2,52,46.46,73.65,76.86,59.17,42.51,28.9,21.56,22.53,18.53,73.85,33.67,48.01,25.85,16.28,8.8,10.27,19.17,25.09,67.84,0.79,42.15,22.03,25.28,10.54
780083,0,M,55-64,4.08,6.32,4.37,8.12,20.29,5.38,10.15,10.09,1.56,1.46,26.61,41.5,20.54,21.39,5.98,2.21,2.01,55.03,32.88,33.09,64.1,7,9.76,23.29,28.55,58,83.58,61.47,49.2,24.85,18.29,10.82,16.42,52.37,19.27,32.78,16.18,10.73,1.05,3.98,16.77,3.51,47.83,3.4,43.91,22.63,25.44,8.02
780236,1,O,35-44,19.2,13.8,7.8,14.3,43.5,0,14.4,9.4,1.2,1.2,15,37.8,44.7,17.6,7.6,3.9,3.4,53.5,45.6,58.2,76.8,16.3,36.1,40.5,44.4,74,82.5,62.6,47.3,33.1,25.3,19.3,16.7,65.3,28.1,42.7,24.1,17.3,2.9,7.3,24.1,12.6,61,0.8,18.8,22.8,44.8,13.6
780328,0,F,25-34,28.38,16.89,4.48,12.38,39.92,0.01,20.17,6.68,4.44,1.34,17.32,40.5,40.11,14.14,8.87,4.15,5.76,34.32,65.08,68.68,82.87,21.25,50.76,52.7,44.74,75.52,77.63,61.01,45.63,31.75,23.02,23.47,15.62,73.33,31.11,48.86,26.86,16,12.38,7.2,18.85,17.02,68.22,0.54,29.11,23.04,34.51,13.34
780351,0,M,35-44,6.28,7.07,4.38,6.83,24.11,0.34,21.52,9,2.55,2.05,25.19,37.08,30.85,22.72,8.68,3.47,3.47,42.48,55.26,47.73,73.25,10.53,16.62,30.85,33.29,65.74,81.47,63.46,47.94,24.55,18.25,21.88,17.22,60.84,21.02,37.06,20.84,13.73,6.2,5.99,16.03,4.14,56.88,1.16,46.27,25.84,22.77,5.12
780780,0,O,25-34,11.83,17.25,8.48,9.65,29.61,0.63,14.47,6.29,8.74,2.61,9.89,23.01,63.94,25.89,14.7,6.93,4.35,41.67,56.8,51.41,73.85,27.26,22.67,32.76,42.02,62.03,59.77,37.98,31.81,12,10.93,23.05,24.47,57.53,31.24,45.89,21.11,14.46,17.93,10.09,39.81,8,63.93,0.53,75.28,14.45,8.17,2.1
780794,0,F,75+,0.87,2.34,1.22,2.14,3.95,79.07,2.32,2.46,0.77,0.09,28.92,36.52,11.37,23.86,4.63,0.98,1.08,37.61,28.52,15.59,43.44,2.9,1.77,14.5,14.53,40.33,87.55,56.26,51.49,17.42,10.2,7.7,15.35,40,12.83,28.88,8.35,6.85,1.1,0.55,9.87,1.76,36.54,5.42,96.52,2.36,0.95,0.17
780832,0,O,35-44,30.4,11.19,5.67,4.26,25.77,0.01,16.89,32.46,1.51,4.78,24.82,36.74,26.8,12.81,3.38,1.41,3.23,58.15,39.57,55.47,70.43,21.55,40.61,55.63,48.44,64.47,76.31,56.49,43.63,38.72,25.09,17.27,20.3,64.83,35.31,38.75,24.18,14.31,2.1,6.63,10.29,14.74,48.04,1.08,9.05,18.56,32.54,39.84
781110,0,M,25-34,15.82,14.44,9.9,10.04,43.38,0.07,10.31,7.26,3.61,1.17,11.34,36.39,50.78,17.56,8.79,3.47,6.44,43,56.44,57.22,77.45,16.02,37.94,44.21,41.4,71.69,81.55,72.06,50.3,29.35,21.79,20.82,15.25,62.27,26.1,40.9,25.02,18.17,7.11,6.29,22.26,9.9,64.77,0.3,27.27,27.14,36.3,9.29
781124,0,M,65-74,3.17,5.02,6.89,3.67,14.61,50.2,2.63,15.12,2.07,1.03,20.58,39.95,27.68,20,1.79,0.73,2.3,48.99,40,27.61,50.51,9.81,4.85,33.65,22.66,55.25,83.96,68.29,48.87,27.12,18.13,9.02,18.51,43.52,18.85,30.28,17.31,11.78,1.63,3.33,8.5,4.14,32.36,3.97,83.11,8.16,7.01,1.72
781149,0,M,45-54,9.82,7.36,13.36,5.7,34.53,0.33,7.25,26.27,0.31,5.41,21.24,39.98,34.74,17.64,4.33,1.18,4.39,50.92,47.34,45.21,60.41,18.27,17.08,44.37,34.84,65.8,84.99,71.34,51.45,30.79,26.38,13.8,15.73,56.1,25.16,32.49,25.18,15.24,2.11,8.24,11.9,5.51,45.27,1.09,33.57,24.8,32.65,8.98
781168,1,F,25-34,28.4,18.8,4.8,10.2,40.6,0,20,7.1,5,1.4,16.1,37.4,43.8,14.2,9,4.3,6,32.5,67,69.9,82.2,23,57,51.1,45.8,75.5,75.3,56.7,44.1,31.1,20.8,20.8,17.2,70.8,31.1,48.4,24.8,17.3,11,6.1,21.8,18,67,0.4,18.7,22.8,41.2,17.2
781609,1,F,25-34,28.3,13.6,3.8,17,40,0,17.8,10.9,2.6,1.4,16,39.7,40.7,15.3,8.1,6.1,5.3,40.1,58.6,69.5,81.5,20.2,57.3,45.2,47.4,73.6,74.1,42,36.6,25.2,19.2,16.4,20.4,70.2,33.7,47.5,24.9,15.3,6.9,10.5,24.4,15,63.7,1,46.5,21.7,25,6.8
781644,1,F,35-44,24.2,11.8,10.6,5.8,31.8,0,9.4,32.3,1.8,2.9,15.6,39,40.6,16.6,4.3,1.9,5.4,45.7,53.1,57.8,70.8,22.1,32.8,50.9,44.8,70.8,74.3,55.3,40.8,35.4,27.5,14,21.1,63.9,33.7,39.1,27.3,11.9,2.8,12.5,17.8,13.2,51.3,0.9,24.5,26.3,36.3,12.9
781764,0,O,75+,1.22,2.05,1.68,0.34,2.08,92.41,0.16,1.1,1.82,0.03,17.86,40.29,25.98,17.97,2.08,0.28,1.62,53.21,29.38,16.11,40.43,6.06,1.34,20.51,15.76,45.71,85.56,65.29,47.82,16.8,10.04,6.03,13.57,31.26,16.69,28.43,12.81,7.89,1.19,0.35,6.2,1.8,24.02,3.76,98.18,0.75,0.91,0.16
781835,1,M,25-34,35.5,15.6,4.2,11.7,34.3,0,19.9,13.1,4,2.3,23.5,43.2,26.4,14.5,6.6,6,4.1,58.9,39.4,68.3,81.8,22.5,55.6,46,48.5,68.1,69.7,49.6,36.7,26,20.3,16,19.6,69.1,35.2,48.6,22.5,13.1,4.2,12.5,22.8,15.5,64.9,1.3,25,24.6,31.3,19.2
781879,1,F,65-74,0.9,3,1.1,1.8,4.8,79.2,3.3,2.3,0.5,0.1,25.2,32,23.7,29.8,6,1.4,2.2,50.5,34.5,16.6,52.6,3.6,1.5,13,16.6,48.3,88.3,49.1,50.5,15.9,12.6,12.1,17.2,37.3,13.3,28.1,13.4,9.2,1.1,0.5,15.9,1.1,41.7,4.3,96.7,2.3,0.9,0.2
782155,1,M,25-34,52.5,38.2,10.1,5.3,28.3,0,11.6,19.8,11.9,6.9,7.4,28.8,59,12.3,6.2,9.2,6.6,58.4,40.8,71.1,69.3,52.4,61.5,61.2,54.4,72.6,41.5,21.4,20.4,12.7,9.8,18.2,29,61.6,49.6,53.5,26.2,14.6,10.3,18.7,42,39.7,60,0.4,24.8,18.8,27.5,29
782182,1,M,35-44,19.1,30.2,9.3,12.3,37,0,12,17.2,1.6,1.8,16.5,38.3,39.6,19.1,5,5.8,3.8,55.4,43.3,55.7,78,19.3,37.7,43.7,45.9,69.2,71.6,60.5,43.8,27.8,19.9,15.3,24.3,65.2,32.6,40.7,22.1,19.6,2.7,8.9,30.6,30.2,61,0.8,22.1,28.4,36,13.4
782249,1,M,25-34,34.5,18.2,12.8,5.2,51.5,0,4.9,9.6,9,1.6,3.2,31.7,64.3,15.3,5.4,2.4,7.8,36.1,63.2,70.2,75.1,40.1,57.2,60.3,44.1,74.6,70.5,63,32.5,30.6,26.3,23.7,16.9,65.4,37,47.6,36.3,18,17.7,8.2,20.5,14.9,63.6,0.6,31.7,18.4,36.8,13.1
782253,1,F,25-34,46.5,13.3,8.8,6.8,37.2,0,7.9,27.9,4.6,2.9,13.5,40.5,41.8,11.5,3,2.1,6.1,44.6,54.4,68.1,74.6,32.9,61.5,62.5,50,67.1,70.3,55.2,36.4,29.7,21.8,14.1,21.6,67.9,41.5,46.4,28.7,15.5,6.9,11.9,14.6,16.8,52.8,0.7,22.3,22.6,32.1,22.9
782434,0,F,35-44,4.22,6.07,5.89,8.5,26.83,3.04,13.01,8.21,3,1.46,20.68,39.6,34.55,24.9,8.78,2.81,4.24,30.9,67.3,39.59,71.12,8.33,10.74,27.33,30.38,63.73,83.31,63.56,48.99,21.58,16.16,19.4,16.45,55.88,18.73,34.76,19.99,13.84,5.05,3.64,16.82,3.4,55.39,0.74,76.21,14.21,8.21,1.38
782478,0,M,45-54,9.7,10.79,8.7,4.59,25.89,0.33,11.13,30.88,1.27,5.64,23.69,37.45,33.53,18.11,4.68,1.14,5.47,27.81,71.19,46.86,71.05,17.65,12.83,48.37,33.87,61.87,71.63,61.13,46.11,29.22,20.82,17.54,20.61,60.34,24.84,34.46,21.82,10.65,10.1,5.91,12.18,7.59,46.5,0.29,68.39,16.08,12.83,2.71
782504,1,M,35-44,14.5,15.5,12.1,12.3,48,0,8.6,4.7,3.2,0.7,7.3,35,56.8,22.5,10.2,4.8,4.9,38,61.4,58.5,77.2,18.3,30.5,39.3,41.7,73.8,82.3,66.9,44.7,32.5,27.1,27.9,15.3,65.3,25.8,42,25.1,19.4,4.6,8,32.2,9.3,68.6,0.6,19.2,19.1,43.7,18.1
782544,1,F,35-44,24.2,11.2,3,7.9,24.5,0,23.7,18.7,1.8,3.8,28,39.9,18.3,14,6.5,4.9,3.4,62.7,33.5,54.7,76.9,13.6,41.3,40,49.6,64.7,78.5,49.8,43.9,34.3,24.2,15.9,18.6,66.6,32.4,40.1,19.8,12.3,1.8,10.1,18.5,11.4,58.2,1.3,20.8,18.2,26.2,34.7
782602,0,F,45-54,7.21,7.05,11.42,5.21,36.79,0.66,7.34,30.1,0.17,2.8,19.94,46.71,29.83,15.98,3.77,1.05,2.75,43.2,53.35,44.91,60.91,15.18,16.4,48.18,34.39,65.7,84.47,73.25,55,46.12,34.05,12.63,16.7,55.88,22.72,33.41,25.41,18.95,1.12,5.87,10.32,5.25,43.36,2.65,46.52,24.62,22.99,5.87
782662,1,F,35-44,16.8,16,11.3,14.9,38.7,0.1,10.8,8,2.7,0.9,11.3,39.2,47.5,19.8,6.9,3,5,37,61.9,58.3,77.3,16.7,35.9,43.3,42.9,71.9,82,71.3,51.8,32.4,26.6,19,18,66.7,28.1,43,22,18.1,4,6.1,24.5,11.8,61.5,0.9,28.2,20.4,40,11.4
782743,0,M,25-34,10.41,11.68,3.86,8.2,18.7,0.17,15.21,17.61,3.32,4.33,26.2,42.51,20.41,17.31,6.71,4.1,3.31,53.5,42.84,48.62,73.92,11.49,27.16,35.26,37.15,65.48,68.13,57.36,45.13,19.82,13.61,11.75,18.08,59.89,24.9,37.96,18.8,10.66,4.5,4.18,20.42,7.12,53.88,0.93,60.06,22.13,15.6,2.21
782772,0,F,45-54,8.44,9.37,4.92,12.27,31.48,0.15,17.9,10.92,0.85,2.36,23.37,39.82,30.25,20.95,6.11,3.73,4.18,48.56,49.63,46.41,72.01,9.9,19.85,30.02,36.47,69.19,83.41,61.85,45.96,27.34,21.95,15.67,17.8,58.92,20.63,37.07,20.44,14.22,3.41,8.27,19.59,6.99,54.91,1.11,50.78,31.9,14.1,3.22
782814,1,F,18-24,54.3,13.1,1.1,2.2,9.2,0,14.9,23.3,36.8,10.6,16.1,66.1,10.6,7.3,2.8,2.8,6.1,44.4,55.2,67.6,73.3,22.8,85.8,60.8,50.4,62.3,52.6,30.2,21.4,18.1,10.5,10.7,24.2,69.5,41.1,47.4,27,10.9,5.8,8.8,21.3,20.7,54.4,0.2,29.6,26.8,26.9,16.7
782816,1,F,55-64,2.3,6.5,10.5,9.9,33.2,5.8,8.5,8.5,0.5,0.7,17.3,38.1,42.1,31.8,9.7,1.3,3.1,30.9,67.2,28.7,62,7,4.9,22.8,23.2,62.5,87.9,73.8,58.4,23.4,22.3,18.6,18.3,50.1,13.7,30.9,21.4,15.3,2.9,2.9,20.6,1.9,53.8,1.4,79.7,10,9.2,1.1
782830,0,F,65-74,2.13,3.83,4.06,1.59,5.64,80.55,1.33,5.56,0.67,0.11,22.76,39.6,20.4,22.13,2.1,0.54,2.84,43.26,46.76,18.36,41.6,10.3,1.73,27.55,22.26,49.75,87.9,67.13,50.71,24.43,17.63,10.04,15.76,35.96,20.66,32.21,16.4,10.54,1.01,0.75,8.27,2.12,31.8,3.97,94.69,3.26,1.76,0.3
782857,0,O,55-64,2.65,5.71,5.56,8.29,23.1,8.04,11.43,10.74,0.62,1.95,25.93,39.85,25.1,26.79,7.56,1.7,1.9,55.71,39.28,28.82,60.96,6.75,6.65,19.89,26.63,61.13,88.27,72.88,56.77,25.38,20.43,11.65,15.68,50.55,15.4,29.41,18.25,11.69,0.93,2.86,15.12,2.14,46.6,2.35,74.85,14.13,9.43,1.59
783293,0,F,25-34,5.77,12.84,4.94,8.05,26.83,1.65,8.4,5.57,13.13,1.48,6.23,33.13,57.4,29.99,9,4.04,3.96,45.49,52.34,41.23,76.64,9.47,15.87,27.64,34.85,64.1,70.78,56.02,34.52,17.68,15.1,21.69,22.3,54.37,19.54,37.42,19.11,13.12,9.74,3.68,26.41,6.77,63.62,0.83,64.73,18.14,13.25,3.88
783427,1,M,18-24,34.6,18.2,0.8,3.8,9.9,0,19.8,4.3,41.2,3.5,14.7,64.8,16.8,9.9,6.6,6.8,5.1,43.4,55.9,68.9,80.6,14.2,83.9,49.1,48.9,66.7,67,46.5,29.8,18.3,11.7,17.1,19.7,72,32.8,48,23.6,12.9,7.1,6.7,27.9,23.6,67.9,0.4,61.6,27,9,2.4
783524,1,M,35-44,16.9,12.6,10.8,14.2,41.4,0,12.9,11.2,1.2,1,16.1,41.2,39.8,19.3,8,3.4,3.4,54.6,43.9,58.1,76.7,15.9,31.4,42,43.5,71.8,80.7,68.9,47.4,33.6,27.1,19.9,17.1,64.2,28.1,41.1,22.2,17.2,2.8,11.3,22.3,9.7,64.5,1.2,16.9,23.8,45.4,13.9
783556,1,F,75+,1.1,2.2,1.8,0.3,1.8,92.1,0.3,1.7,1.4,0,19.9,34.4,23.8,23.3,2.3,0.2,1.2,44.4,43.6,17.6,42,7.7,1.3,19.1,14.3,51.1,82.9,56.1,46.6,11.2,7.6,7.1,20.6,31.1,13.5,28.4,12.7,9,0.7,0.2,7.6,2.1,24.3,4.4,98.8,0.8,0.4,0
783754,1,F,25-34,31.5,14.6,4.8,10.8,35.6,0,19.8,10.4,5.7,2.1,15.3,35,45.4,16.1,7.9,5.4,5.7,53,46.2,69.6,81.5,23.4,58.7,44.6,48.4,73.6,75.9,55.7,37.8,24.9,19.1,18.3,18.4,70.5,36.7,47.9,25.4,15.1,6,13.2,23.6,14.4,66.8,0.6,28.6,30.7,31.4,9.3
783769,1,F,18-24,31.2,16.8,1.6,5,14.3,0,20,3.4,38.6,2.1,12.7,64.9,20.9,11.4,8.1,4,5.1,35.6,64.1,69.7,80.9,11.9,80.4,51.4,45.6,67.1,68.1,59.1,32.8,18.6,13.8,23.1,18.7,74.7,28.9,45.6,25,14.1,8.9,7.3,28.3,16.6,72.6,0.2,37.8,22.9,26.9,12.4
783850,1,F,18-24,31.2,15.6,0.7,4.4,11.6,0,27.4,5.7,30.6,3.2,20.8,62.8,12.4,10.3,7.9,4.7,4.8,28.9,70.8,70.9,81.4,12.7,83.9,49.6,46.9,67.1,73.9,43.9,33,24.4,13.5,18.3,18.7,73.8,31,46.9,22.7,13.1,8.7,6.4,20.9,25.7,67.6,0.2,61.3,27.6,8.8,2.2
784115,1,M,18-24,42.2,13.9,1.5,2.8,10.5,0,19.4,17,40.4,6.4,16.3,66.2,12.4,7.9,3.3,1.9,6.5,28.9,70.6,70.8,75,21.9,83.9,63.3,47.1,66,61.3,43.3,28.6,23.3,13.7,12.3,22.6,73,37,45.3,26.5,12.2,8,8.1,15.6,21.1,52.8,0.3,30.1,23.5,33.9,12.4
784275,1,M,45-54,5.6,10.6,9.5,11.3,41.8,0.1,13.5,8,0.2,1.3,20.4,34,43.4,21.3,8.7,4.4,4,44.5,53.8,44.9,67.5,8.6,16.1,36.3,36.7,66.8,86.3,78.6,60.5,37.6,27,17.6,13.7,55.9,18.3,31.5,21.9,19,3,5.1,15.5,5.8,56.1,0.9,32.4,32.8,28.2,6.6
784392,1,M,45-54,7.1,5.2,6.8,4.2,19,5.9,8.1,35.3,1.6,6.6,30.3,40.3,16.4,15.9,2.8,0.8,4.9,37,60.2,39.2,59.4,13.8,12.2,41.7,31.2,62.9,82.7,65.7,51.9,35.6,20.7,9.4,16.9,53.4,22.8,32.6,19.9,12.6,2.8,4.7,8.2,4.7,37.4,1,36.1,29.4,26.8,7.7
784426,0,F,35-44,30.41,15.76,8.42,3.69,16.42,0.02,7.76,50.91,1.42,4.6,22.21,39.43,23.75,15.7,2.4,1.45,4.34,37.6,60.72,56.62,68.46,28.6,39.5,52.91,44.53,64.9,62.41,39.63,38.58,21.4,18.12,11.03,37.42,63.52,35.31,40.67,22.7,14.75,2.87,5.73,22.41,17.99,42.7,1.13,47.74,24.18,20.65,7.43
784505,1,F,25-34,39.2,15.3,2.8,7.6,29.3,0,24.6,10.4,6.6,3.3,22.3,38,32.4,12.2,5.8,6.2,4.9,49.5,49.6,67.9,81.7,19.1,61.4,51,52,70.4,72.2,56.6,40.2,28.5,20,19.6,18.5,70.5,35.2,49,24.2,13.9,7.3,9.9,17.5,16,64,0.5,19,27.6,33.1,20.2
784548,0,F,75+,1.28,3.73,0.66,1.35,2.88,73.8,2.03,2.45,1.09,0.35,30.16,30.25,9.27,22.51,3.12,1.88,1.68,37.83,19.48,12.98,37.19,2.55,1.89,15.72,14.34,32.75,83.1,49.99,48.69,14.2,10.11,7.75,18.48,40.5,13.56,30.27,7.67,5.24,1.03,0.45,12.24,2.72,35.2,4.5,91.65,4.17,3.13,1.05
784700,0,M,55-64,3.4,4.99,13.14,4.57,30.48,12.96,4.88,19.55,0.95,3.14,17.91,39.23,38.92,24.24,4.15,0.62,4.56,34.7,62.7,28.31,49.97,10.35,4.77,31.64,24.17,61.05,86.95,75.97,53.07,30.39,25.27,15.31,17.22,47.68,15.78,27.39,24.37,13.38,2.3,4.41,11.82,2.03,41.25,1.6,79.28,10.17,8.88,1.68
