Customer ID,Gender,Age,"TikTok user, at least weekly",Prefer to eat vegan food,Occupation: Director / Managerial,Occupation: Office Worker,Occupation: Professional,Occupation: Retired,Occupation: Service Sector,Occupation: Skilled / Manual Worker,Occupation: Student,Occupation: Unemployed,Highest qualification achieved: GCSE or equivalent,Highest qualification achieved: A-level or equivalent,Highest qualification achieved: university degree or higher,Interests : antiques or fine art,Interests : meditation / mindfulness,Magazines read : celebrity,Has recently switched current account,Internet: moderate user,Internet: frequent user,"Uses Netflix, at least once a week","Facebook user, at least weekly","LinkedIn user, at least weekly","Snapchat user, at least weekly",I love to buy new gadgets and appliances,If an advert on the Internet looks interesting I will click on it,Watches catch-up TV / VoD with ads at least once a week,Watches ITV,Watches Channel 4,Watches Channel 5,Watches Sky 1,Watches Sky Atlantic,Takes own re-usable cup to a coffee shop/cafe,I prefer not to shop in major high street chains,I look for the lowest possible prices when I go shopping,I think more favourably of companies that sponsor events,I only buy products from a company whose ethics I agree with,Has bought something after seeing an ad on the internet in the past 12 months,Has bought something after seeing an email ad in the past 12 months,Has a current account with a neo challenger bank,Car shares journey to work,Interests : vegetarian products,Celebrities influence my purchase decisions,Tends to use a refillable water bottle most days,Internet: light user,Children at home : 0,Children at home : 1,Children at home : 2,Children at home : 3+
4300,F,35-44,15.55,11.22,6.36,12.76,39.73,0.01,19.81,12.19,1.1,1.32,17.58,35.95,41.92,18.11,10.54,6.6,3.94,43.7,55.46,62.86,81.59,15.76,33.93,36.29,46.65,68.31,79.43,55,43.21,29.87,21.73,17.11,19.24,65.85,30.07,40.81,24.08,16.37,4.56,8.92,21.19,10.98,60.37,0.63,29.26,29.96,32.32,8.46
75458,M,35-44,17.95,22.17,6.02,8.17,22.43,0.23,15.3,5.85,7.01,3.64,16.81,26.35,51.67,23.9,7.83,5.52,3.42,46.55,52.47,52.3,73.72,29.31,29.66,37.18,42.65,66.7,70.57,53.7,37.99,17.61,14.37,23.73,23.31,60.71,29.75,48.85,17.66,11.61,12.24,6.33,26.35,18.92,61.4,0.39,41.87,19.8,31.97,6.36
919069,M,45-54,7.09,6.08,6.5,4.11,27.77,0.11,12.55,36.04,0.12,4.93,27.48,42.57,20.45,16.2,3.42,1.73,2.27,55.24,38.84,43.82,60.88,12.77,16.45,44.43,35.68,64.65,83.89,72.85,52.16,44.06,31.4,13.82,15.49,56.56,22.72,31.15,24.02,13.36,1.34,6.81,7.2,5.25,41.73,3.53,40.88,27.29,25.13,6.7
106815,M,25-34,17.6,15.87,2.85,8.39,24.41,0.03,22.17,7.68,8.35,2.92,21.64,44.41,29.17,17.03,6.2,5,4.06,47.31,51.46,59.18,79.75,12.85,42.31,41.24,40.65,69.2,75.55,55.9,39,23.36,17.88,21.79,20.29,67.96,27.22,43,22.11,14.52,4.44,9.25,24.61,16.33,64.83,0.83,28.92,23.87,33.07,14.15
891366,M,65-74,0.7,13.4,1.68,1.61,4.58,86.25,0.72,0.98,1.26,0.01,18.03,42.32,32.35,34.51,2.04,1.35,2.52,39.05,58.03,22.06,56.96,5.06,1.61,25.03,18.71,53.79,91.79,78.32,61.43,27.11,18.7,14.25,16.02,41.52,11.85,25.41,15.01,17.85,1.45,0.24,10.9,9.16,46.46,2.27,95.26,2.3,2.31,0.13
595468,F,45-54,5.27,8.6,6.1,6.88,23.3,8.21,5.54,2.45,6.14,0.57,11.67,35.99,50.03,23.83,6.15,2.04,3.63,51.89,45.49,38.17,69.22,8.17,12.2,26.98,30.03,67.25,87.05,73.71,50.15,23.18,19.16,17.98,14.45,51.38,16.61,35.91,20.12,15.35,3.77,2.7,20.42,4.65,55.1,1.33,55.84,16.97,22.7,4.49
722144,M,55-64,8.98,6.65,5.79,5.07,18.41,2,8.05,38.28,2.01,11.37,27.86,41.36,15.14,13.96,2.1,1.43,3.23,47.39,41.77,38.86,59.18,13.46,16.59,45.69,32.58,60.31,77.8,57.35,45.78,28.37,19.74,8.82,22.52,55.72,26.75,33.63,18.83,11.67,1.99,8.54,9.5,7.59,37.1,3.09,42.34,23.56,22.18,11.93
660148,F,65-74,2.5,5.2,2.35,3.75,5.53,69.38,2.86,1.7,1.78,0.19,23.19,39.54,19.07,24.48,5.76,1.49,1.76,57.9,32.07,22.4,56.36,9.35,3.68,17.02,26.83,51.57,79.6,62.97,47.92,18.83,12.2,10.8,15.61,42.17,19.83,34.78,13,9.03,2.85,0.39,15.47,2.08,40.95,4.1,55.59,18.25,20.55,5.6
998585,M,55-64,4.06,10.82,7.32,8.94,20.59,7.72,11.61,8.48,0.9,2.62,20.68,26.76,43.79,29.81,9.59,4.17,1.68,63.23,31.93,30.18,55.65,12.27,7.39,21.44,31.31,60.8,76.72,60.72,49.22,23.29,18.41,13.88,18.93,48.94,19.13,35.68,16.74,10.83,2.08,6.4,25.3,2.76,49.25,1.65,16.49,19.5,45.45,18.56
50523,F,65-74,6.59,5.58,8.17,4.36,23.14,16.11,6.43,20.21,4.51,3.92,23.18,42.68,27.22,17.99,3.08,0.82,3.48,40.74,52.51,35.97,58.36,12.87,9.13,36.9,27.56,60.24,83.2,64.35,47.42,29.78,20.64,12.81,17.7,53.42,22.48,33.6,21.68,12.62,1.84,4.68,12.42,4.29,40.94,2.42,76.97,9.67,10.74,2.62
421717,M,65-74,1.34,3.11,3.71,1.45,7.63,77.55,1.42,6.86,0.74,0.1,20.92,36.75,29.25,23.12,1.9,0.48,2.92,50.98,40.66,17.34,44.32,4.78,1.42,23.7,18.53,52.53,87.29,65.85,51.96,23.64,16.38,8.85,16.68,35.33,14.91,28.63,17.63,11.29,0.96,0.79,9.65,1.4,29.82,2.83,79.39,12.84,6.6,1.16
551640,M,45-54,10.59,7.57,7.3,4.7,27.18,0.25,13.08,34.95,0.53,4.39,28.88,37.12,27.71,16.2,4.81,1.29,4.23,40.69,57.54,42.69,64.94,17.83,15.59,46.65,34.98,63.52,75.92,59.94,50.13,34.16,22.55,15.03,18.11,60.2,26.65,34.32,25.99,13.55,3.27,6.31,12.15,5.07,43.54,1.07,41.84,25.83,25.1,7.23
488867,F,18-24,17.35,11.07,6.28,4.6,22.44,0.31,9.99,33.2,5.34,8.38,20.33,39.29,32.85,16.04,3.3,1.52,6.23,30.41,68.89,52.19,65.87,22.64,28.96,47.79,36.74,68.91,71.85,53.72,39.71,25.91,17.01,12.77,21.48,60.98,28.2,39.5,22.34,10.5,7.26,5.26,13.26,12.32,44.77,0.32,45.07,22.14,25.7,7.09
752111,M,35-44,16.84,10.93,5.14,13.71,29.94,0.01,19.33,17.11,1.38,2.41,21.77,43.19,28.28,19.19,7.24,5,3.95,56.28,42,57.56,78.48,12.14,32.5,37.84,45.56,71.66,76.23,54.23,41.57,31.54,27.18,14.69,18.73,66.16,28.08,40.15,21.68,10.65,1.93,17.48,23.17,10.13,61.78,1.26,15.53,28.2,39.98,16.29
991164,M,55-64,6.18,6.98,6.8,3.29,22.59,15.59,4.82,17.42,11.62,3.49,12.46,46.54,34.63,17.25,3.03,1.04,2.98,47.13,46.26,38.9,59.43,13.79,13.28,42.37,30.05,61.05,80.64,65.88,44.07,34.19,24.45,12.36,17.09,51.42,23.22,33.42,23.58,14.05,2.28,4.55,10.15,5.36,43.29,3.04,64.85,15.42,15.44,4.29
520869,M,25-34,42.45,12.17,9.92,3.64,35.67,0.05,9.32,12.19,23.92,1.62,2.95,30.87,64.48,14.13,9.31,2.81,8.42,36.85,62.68,69.59,75.52,43.9,58.06,57.98,48.73,74.83,61.54,46.4,28.67,23.22,18.92,19.27,18.86,74.48,42.93,50.37,35.47,16.32,15.09,15.07,23.16,5.55,67.04,0.35,57.19,17.47,15.84,9.49
641216,M,25-34,42.34,15.59,10.02,4.74,39.84,0.03,7.79,24.8,5.47,2.5,13.54,40.85,42.74,9.8,4.24,1.63,8.07,37.85,61.66,70.01,75.49,40.96,58.84,65.92,46.63,74.6,74.01,57.86,42.23,35.09,23.94,14.23,17.89,68.71,40.22,47.22,31.26,16.12,10.09,9.48,13.22,19.14,54.53,0.4,71.08,15.44,11.77,1.72
912118,F,75+,6.43,9.11,12.16,4.12,28,9.77,4.46,19.09,7.78,4.3,14.27,39.85,42.05,21.95,3.75,1.11,4.01,33.76,60.76,39.88,59.49,16.91,10.95,40.97,28.39,61.4,79.72,60.49,44.82,24.18,19.25,15.63,19.65,52.98,23.24,34.46,24.5,14.76,3.28,4.15,15.23,6.43,44.77,1.93,80.54,9.53,7.81,2.12
101343,F,25-34,12.3,10.86,9.08,10.5,41.58,0.17,10.65,5.01,4.47,0.74,11.56,38.8,48.68,18.63,9.51,2.84,5.76,30.12,69.03,53.23,77.25,12.81,27.82,42.05,36.3,68.41,83.34,74.31,51.45,30.26,22.87,25.36,14.03,63.01,24.48,41,24.88,17.68,6.34,5.93,22.46,6.33,66.44,0.48,46.01,23.13,23.92,6.94
980821,O,25-34,38.73,15.66,8.79,6.29,39.73,0.01,10.34,25.49,3.77,2.54,14.31,39.17,42.77,13.52,3.94,2.4,6.81,34.44,64.96,68.61,75.61,33.66,51.6,56,45.03,72.78,65.66,47.87,30.84,25.91,19.63,17.14,24.16,70.05,39.82,47.19,30.97,15.96,8.49,13.5,22.38,17.41,57.37,0.51,36.14,24.46,31.84,7.57
549604,F,18-24,4.71,6.77,2.83,7.31,17.77,6.83,8.43,5.43,11.26,1.79,13.98,50.67,28.06,21.71,6.69,2.96,3.91,49.28,46.74,41.23,71.75,9.12,16.3,25.61,29.57,62.81,79.4,57.64,39.33,19.78,17.23,13.18,17,54.85,19.39,36.29,18.93,11.75,4.95,3.6,17.92,4.55,55.15,2.47,63.51,12.78,19.35,4.35
782602,F,45-54,7.21,7.05,11.42,5.21,36.79,0.66,7.34,30.1,0.17,2.8,19.94,46.71,29.83,15.98,3.77,1.05,2.75,43.2,53.35,44.91,60.91,15.18,16.4,48.18,34.39,65.7,84.47,73.25,55,46.12,34.05,12.63,16.7,55.88,22.72,33.41,25.41,18.95,1.12,5.87,10.32,5.25,43.36,2.65,46.52,24.62,22.99,5.87
444184,F,25-34,20.18,17.21,4.79,11.34,32.33,0.02,21.99,9.01,7.54,1.88,14.94,46.44,35.6,17.85,8.5,5.24,3.17,47.72,50.42,67.31,79.94,18.17,51.75,42.98,42.95,70.52,68.67,50.7,35.52,21.05,15.98,21.2,21.61,69.47,30.19,45.73,24.48,16.65,5.47,7.46,29.63,14.16,66.43,1.29,31.95,27.95,28.35,11.76
124704,M,25-34,10.62,12.98,3.72,7.61,14.49,0.14,15.3,22.4,4.23,4.78,25.22,39.58,17.6,21.35,6.58,4.84,3.29,46.58,47.49,41.05,71.59,8.08,24.31,30.97,37.9,58.05,45.08,47.25,34.05,15.7,10.09,10.32,22.55,60.27,24.59,36.28,15.73,10.1,2.7,4.69,29.59,3.84,54.62,0.91,67.13,16.36,13.61,2.9
822557,F,45-54,6.66,8.2,10.06,14.36,41.86,0.15,12.18,10.79,0.16,1.42,18.54,35.29,44.04,24.18,8.31,3.36,3.68,45.94,52.41,45.35,68.97,10.04,16.32,30.98,34.29,69.32,86.27,71.49,54.9,29.05,24.05,17.13,15.77,56.52,18.41,35.29,22,18.4,2.36,6.73,23.62,4.09,57.26,1.2,40.52,28.22,25.12,6.15
822077,F,75+,0.73,1.84,0.94,0.35,1.96,93.06,0.3,1.21,1.7,0.04,13.96,36.69,21.55,22.6,1.93,0.5,0.89,49.8,12.56,13.27,33.56,3.8,1.07,13.98,13.36,38.16,81.5,52.16,34.75,16.6,10.65,6.59,16.96,30.64,13.66,24.83,10.7,5.99,0.25,0.37,8.16,1.53,24.16,9.73,98.32,1.16,0.47,0.05
472432,F,18-24,39.17,17.62,8.29,4.41,38.01,0.03,10.41,14.44,18.11,1.99,7.35,47.83,43.96,9.22,6.21,2.13,9.59,25.73,73.94,69.74,74.83,27.92,72.04,66.84,48.92,68.79,65.35,53.5,34.98,28.56,19.59,15.99,17.87,66.97,39.84,45.26,34.55,16.96,14.02,8.69,16.81,18.41,57.94,0.18,33.58,29.89,24.77,11.75
291276,M,45-54,7.5,5.92,5.65,8.65,19.66,2.45,10.27,25.73,4.06,11.55,24.29,51.01,12.38,14.98,3.06,0.52,2.78,54.4,36.98,39.81,61.32,16.53,12.99,42.97,30.67,62.06,71.8,60.06,44.9,30.45,20.02,11.21,18.55,56.31,26.44,34.76,21.49,10.99,3.83,1.03,7.52,3.85,38.16,4.92,45.46,18.95,17.23,18.36
523949,F,35-44,10.92,9.73,4.57,11.25,28.05,0.04,22.51,12.05,1.31,2.24,25.39,40.85,28.05,20.95,7.55,3.67,3.18,49.12,49.16,51.08,76.52,10.72,22.82,35.19,38.66,69.18,82.04,65.69,48.69,30.72,23.21,20.3,16.62,66.37,23.71,38.41,21.29,13.96,2.42,7.67,19.86,6.8,61.01,1.03,33.4,25.99,32.28,8.33
557396,M,35-44,21.15,21.89,15.87,4.94,40.52,0.03,6.4,23.29,1.86,2.41,12.39,33.68,51.33,18.64,3.13,1.89,5.79,34.88,64.41,58.45,68.17,29.14,30.96,57.76,42.04,70.92,76.77,62.06,42.1,31.82,25.14,22.38,23.95,64.17,33.73,40.38,29.16,21.44,5.15,8.64,18.62,27.67,53.14,0.59,23.12,23.88,39.14,13.87
889721,M,18-24,28.75,23.87,5.21,7.3,15.97,0.01,22.24,10.75,19.64,1.94,12.82,53.96,30.47,20.81,8.08,2.13,6.3,22.48,75.52,67.81,80.89,15.77,67.38,45.84,43.47,69.09,54.36,44.98,29.97,8.88,10.74,20.85,34.55,73.75,31.52,49.56,24.62,15.11,7.68,4.68,41.8,17.72,70.15,0.76,52.04,20.65,21.5,5.81
594893,M,75+,2.52,6.02,6.85,3.56,16.25,53.43,2.31,14.15,0.89,0.46,22.56,42.37,26.48,18.32,2.27,0.66,3.24,33.87,52.16,24.84,46.85,8.9,3.78,35.05,20.66,54.89,85.44,57.9,54.95,28.02,18.82,7.59,17.77,43.64,16.21,29.48,17.29,12.02,1.82,2.09,8.97,5.14,29.68,4.14,90.75,4.71,3.62,0.93
30600,M,25-34,21,22.8,6.81,9.89,35.03,0.01,22.98,8.5,6.68,1.28,14.68,44.03,37.56,18.1,9.8,5.18,4.99,44.94,52.57,61.58,79.32,19,48.73,40.15,43.05,67.52,52.72,47.67,31.26,18.95,15.34,18.19,26.4,67.81,30.85,44.13,23.33,17.17,6.96,11.85,39.76,11.24,66.38,1.54,48.58,24.02,20.76,6.64
583623,M,55-64,4.65,7.82,14.54,5.06,29.96,15.31,3.48,19.83,1.89,2.83,18.48,39.73,35.8,22.86,2.72,0.93,3.56,43.83,46,32.83,51.92,13.41,6.31,35.09,25.01,58.34,84.16,71.12,47.71,29.67,23.21,12.15,18.54,46.1,18.71,30.02,20.76,13.6,2.89,5.83,12.54,5.49,41.23,3.94,77.2,10.56,9.54,2.7
977316,F,55-64,6.29,8.95,5.64,7.95,25.35,4.39,9.52,6.02,3.39,1.3,19.55,42.44,33.51,19.61,7.78,2.26,3.52,46.76,49.58,41.08,70.45,10.41,15.46,31.1,31.88,63.85,86.76,66.56,54.39,24.53,18.92,14.2,14.32,56.73,21.4,35.49,19.64,13.75,3.12,3.03,16.36,6.25,53.95,1.55,63.98,14.68,17.42,3.93
464078,O,25-34,10.02,14.98,3.3,9.55,16.2,0.36,14.52,14.05,6.88,4.62,19.34,42.24,27.96,19.67,5.52,5.41,3.7,49.42,47.83,48.34,72.68,12.37,22.6,34.71,35.14,68.03,66.81,50.43,38.22,17.52,12.33,12.32,22.28,59.6,22.08,39.7,16.23,11.03,5.14,6.93,23.45,12.08,56.72,1.02,63.08,15.4,13.69,7.83
681593,F,55-64,3.89,5.06,8.24,2.98,22.06,14.31,7.59,27.28,0.76,5.94,28.18,37.81,23.24,18.85,3.78,0.59,2.6,51.2,44.77,29.02,50.18,11.6,6.41,34.04,26.53,60.34,86.24,71.49,56.58,32.27,23.27,10.36,17.74,48.01,19.18,29.61,22.54,12.36,1.29,3.67,7.96,2.66,33.85,1.89,73.17,15.94,8.86,2.02
2711,M,75+,1.69,6.23,2.35,2.79,8.09,30.55,3.45,3.12,9.5,2.68,23.03,42.77,21.92,23.47,6.41,3.33,1.93,38.74,24.65,21.73,46.28,4.12,3.96,24.46,18.22,41.45,77.53,57.49,47.01,10.13,11.02,13.68,16.74,52.34,16.21,32.06,10.98,6.6,0.92,1.41,15.89,3.43,50.49,3.96,94.33,3.62,1.59,0.46
494325,F,25-34,24.1,16.32,6.21,11.47,34.25,0.02,16.69,10.53,7.52,1.68,13.2,45.39,38.6,17.5,8,3.65,4.17,40.06,58.8,66.34,80.05,19.27,57.84,43.55,43.19,71.01,72.54,52.7,36.98,19.76,16.29,18.2,22.48,68.02,30.7,46.16,23.01,16.78,5.81,7.25,31.41,15.1,67.73,0.65,31.91,25.65,32.38,10.06
827368,O,65-74,0.81,3.07,2.12,2.38,5.98,79.23,2.24,2.24,0.54,0.03,25.38,41.11,22.28,27.03,4.47,0.86,2.28,41.27,51.4,17.72,55.49,3.29,1.51,18.31,17.12,51.77,90.77,77.43,62.46,25.89,16.23,11.04,12.32,39.3,10.82,26.37,12.99,11.68,0.94,0.42,9.87,1.04,42.96,2.96,95.64,2.75,1.43,0.17
728871,F,35-44,7.77,26.9,4.59,8.42,25.3,0.99,10.32,7.32,5.13,1.45,18.12,40.71,36.64,20.43,5.74,4.24,3.23,41.98,53.67,46.19,70.89,11.11,21.15,39.81,32.76,64.83,75.97,56.1,50.23,26.21,16.73,14.54,18.72,57.59,19.82,35.89,18.77,17.24,4.37,2.99,25.39,23.48,56.89,1.46,70.24,12.99,12.83,3.93
904184,F,18-24,12.82,6.69,1.7,5.92,15.79,0.15,20.8,10.8,4.01,2.76,31.89,41.87,12.41,13.94,6.07,4.49,2.87,51.71,43.32,46.97,73.27,8.5,30.96,34.72,42.16,59.23,81.5,54.66,45.36,31.62,20.27,12.13,17.46,60.87,25.78,37.64,18.14,11.68,2.07,6.84,11.44,6.96,51.92,1.79,24.33,24.05,29.78,21.84
208517,M,65-74,3.3,26.97,10.85,4.63,23.03,38.22,1.6,0.99,3.62,0.31,5.29,15.65,77.8,40.8,8.5,3.93,3.11,29.72,65.72,25.61,60.84,12.77,4.09,21.33,27.89,56.27,75.14,55.84,37.09,11.27,11.36,30.58,28.04,37.86,18.53,38.43,14.92,13.69,17.06,2.02,42.08,14.77,58.94,0.37,94.89,3.12,1.67,0.31
345511,M,18-24,27.46,20.64,7.75,8.66,33.61,0.08,14.68,3.71,13.62,1.23,10.89,38.85,48.16,16.6,11.11,6.4,4.55,34.17,62.26,62.19,71.84,26.78,52.61,41.53,47.71,67.98,72.94,53.8,37.52,21.25,16.5,23.45,19.01,65.64,36.06,50.24,24.64,16.45,7.36,5.66,36.18,15.17,66.91,1.34,72.85,13.54,10.55,3.06
283872,F,45-54,4.65,6.02,2.72,10.75,30.93,0.05,19.05,20.86,0.1,2.82,27.81,44.69,17.19,20.75,6.94,5.93,2.27,55.49,36.57,43.2,68.86,7.49,16.23,25.9,34.77,64.67,83.05,49.3,44.68,38.29,28.81,13.69,17.04,55.63,18.41,32.63,18.78,12.93,0.91,7.9,20.33,3.69,53.87,4.02,33.24,27.97,28.85,9.94
524587,F,75+,2.75,7.16,4.47,1.36,6.49,77.22,1.16,5.43,1.36,0.43,22.29,31.73,28.51,20.77,1.83,1.02,1.7,45.06,28.94,19.27,36.87,11.45,2.61,30.41,21.09,45.76,83.53,57.52,43.86,20.32,13.41,10.6,18.76,34.82,20.43,33.48,13.49,9.39,1.55,1.72,10.18,8.23,30.81,4.21,84.01,7.34,6.97,1.69
897753,F,65-74,0.65,2.36,0.63,1.29,2.94,81.15,3.36,3.09,0.44,0.1,32.4,27.67,6.44,22.91,3.55,2.15,1.7,52.14,25.58,13.72,47.05,1.76,1.29,14.49,18.49,44.47,87.72,59.68,53.95,22.57,14.26,7.63,17.53,39.44,14.12,26.18,10.43,7.75,0.49,0.62,8.14,1.16,35.41,4.42,93.42,4.85,1.49,0.23
921195,M,35-44,9.79,15.05,6.58,10.72,39.2,0.04,13.98,7.02,1.9,1.81,12.63,30.38,54.47,24.96,8.17,4.46,5.21,43.35,54.52,51.12,74.61,16.54,35.9,34.49,38.77,68.47,82.85,64.94,45.2,25.82,22.03,23.83,17.35,59.54,36.01,39.74,23.5,17.31,4.35,5.9,27.06,10.76,65.4,0.95,57.08,19.97,18.26,4.69
396796,M,45-54,5.19,6.1,2.96,5.86,15.04,3,13.65,7.16,2.83,1.63,29.11,39.9,20.99,22.29,6.48,2.56,3.02,44.99,51,40.29,69.93,8.96,11.53,26.99,28.82,63.36,84.83,66.06,53.04,27.8,20.93,12.69,15.4,57.15,18.97,35.85,18.07,8.75,4.34,3.87,13.19,4.54,51.31,2.06,63.66,16.55,15.02,4.77
229716,M,35-44,10.94,7.89,2.04,7.18,17.34,0.42,15.79,10.01,2.72,3.28,29.9,41.52,12.18,15.67,4.51,3.83,2.24,60.1,30.85,41.03,69.84,7.39,22.11,28.26,37.45,58.75,78.49,49.09,41.71,24.88,18.27,11.31,19.06,57.91,22.15,37.37,16.74,10.19,1.29,5.73,16.87,6.71,49.07,3.13,34.71,20.97,24.6,19.71
342100,O,45-54,8.46,9.06,6.88,4.42,23.53,1.46,10.08,36.53,0.74,6.64,30.47,39.05,18.83,14.96,2.89,1.25,3.54,45.7,50.62,37.78,59.28,15.17,13.28,44.31,33.99,62.9,78.62,61.12,51.84,34.49,22.13,9.51,19.21,56.11,24.16,33.06,23.28,12.94,3.23,5.08,9.15,8.05,35.53,1.28,46,25.95,19.89,8.17
209150,M,25-34,24.86,47.1,4.38,8.97,21.65,0,29.65,20.76,2.76,3.19,26.9,34.32,27.45,20.13,8.63,8.37,6.68,30.74,68.83,67.88,82.49,24.99,51.34,44.05,46.78,71.34,11.31,16.47,13.77,6.73,5.98,13.31,35.63,74.63,35.5,47.87,21.94,10.59,9.47,11.42,48.55,18,58.19,0.26,48.08,25.85,18.42,7.66
367904,M,55-64,4.54,8.15,12.03,2.79,26.38,23.23,2.67,5.07,9.44,2.24,9.14,30.72,58.25,23.27,3.7,0.97,4.4,39.28,58.74,36.02,57.04,17.37,7.02,37.89,24.68,63.57,84.16,71.72,44.12,23.19,20.84,23.3,16.09,45.55,19.29,33.61,24.72,16,7.16,4.32,13.82,5.03,46.3,1.29,57.61,12.39,23.37,6.63
927298,F,25-34,21.24,11.95,3.73,12.81,28.28,0.02,20.41,14.81,3.13,2.69,22.69,45.92,24.11,15.25,5.48,4.61,4.58,52.2,46.48,61.47,78.68,15.27,44.92,40.53,44.94,73.09,77.14,55.33,40.36,28.05,21.05,13.97,18.33,67.46,28.66,44.23,22.05,13.49,3.34,10.72,20.4,12.26,59.41,0.85,16.15,28.37,38.18,17.3
513018,F,35-44,7.48,8.93,3.37,9.41,23.02,0.35,18.69,8.26,2.43,2,27.26,41.37,20.98,22.47,5.66,2.99,3.05,53.86,42.4,45.96,72.08,10.17,17.64,27.28,33.54,65.48,83.99,60.22,43.92,27.93,20.72,16.84,18.41,56.82,20.96,36.91,18.03,12.68,3.51,4.84,17.83,7.51,55.51,2.39,38.35,24.55,26.62,10.48
696886,F,18-24,39.39,15.19,7.81,5,26.75,0.04,11.78,25.63,17.11,3.13,13.98,58.44,25.2,10.49,3.87,1.25,7.18,29.2,69.75,70.47,72.65,36.62,68.95,64.44,41.29,68.69,68.54,56.8,36.51,26.97,18.46,13.64,20.15,68.28,37.51,47.74,28.53,15.04,12.87,7.85,16.88,19.25,56.78,0.74,44.67,21.16,26.54,7.62
643193,M,35-44,6.96,8.36,3.4,5.81,19.43,0.43,21.48,7.55,2.57,2.27,26.22,34.53,29.98,23.07,7.44,3.76,3.1,54.2,41.77,42.38,72.56,9.86,16.26,27.66,34,62.46,80.45,62.3,47.4,27.2,20.97,16.96,19.45,58.07,22.03,35.94,19.33,10.4,3.87,7.37,19.4,5.49,55.7,1.88,45.22,26.18,21.86,6.74
209210,F,75+,1.85,5.11,1.33,5.56,9.3,18.12,6.91,11.26,2.92,4.45,24.16,43.1,8.09,20.56,4.84,3.84,1.51,40.76,18,21.99,46.15,3.38,5.8,21.01,19.87,40.76,76.55,42.34,41.03,16.71,14.22,7.28,18.46,51.84,16.74,31.42,10.3,5.65,0.51,2.58,14.69,4.01,44.59,6.63,88.04,6.61,4.12,1.23
410729,M,65-74,4.59,6.66,7.43,6.97,17.4,26.31,4.36,3.64,3.05,0.51,17.19,37.21,39.84,24.76,7,2.84,2.02,48.67,41.2,31.38,58.05,12.39,7.61,23.62,29.81,57.09,85.53,69.12,48.83,22.66,16.86,15.21,13.83,46.59,21.63,38.34,16.42,11.94,1.9,3.08,20.05,3.22,51.55,2.93,80.6,8.86,8.97,1.57
485315,F,75+,13.07,6.99,5.64,4.18,18.26,4.07,7.55,32.48,11.54,8.48,23.08,46.41,18.28,13.68,3.08,1.06,2.93,47.8,40.85,44.01,60.57,17.82,23.72,41.81,33.09,59.25,74.62,48.36,39.1,25.57,16.57,8.19,20.79,57.09,29.66,36.77,21.19,10.89,1.49,6.32,13.35,7.2,40.17,2.59,65.54,16.2,14.19,4.07
970303,M,75+,1.54,5.45,1.51,2.02,5.42,60.81,2.11,2.08,4.2,1.13,21.99,39.01,23.36,23.18,5.22,2.5,1.56,35.42,13.3,12.92,34.11,2.01,2.56,20.56,15.15,29.58,79.45,56.44,48.23,9.12,10.41,10.4,17.19,45.68,14.66,30.04,8.3,5,0.43,0.82,15.59,2.78,45.01,4.82,92.81,3.24,2.19,1.75
242340,M,65-74,1.9,6.68,2.58,2.28,5.83,62.32,2.84,1.61,1.09,0.24,23.24,18.19,45.9,30.84,5.86,2.44,1.35,54.59,26.16,19.87,48.12,7.67,2.46,18.2,22.07,47.43,80.18,59.91,47.35,17.03,12.59,14.97,17.39,40.91,17.75,34.51,10.58,7.06,1.95,2.16,14.99,3.15,42.3,2.34,48.36,24.07,21.98,5.6
217608,M,45-54,9.9,7.92,14.29,4.58,31.15,3.89,5.23,22.55,4.17,2.82,18.33,43.56,34.57,17,3.96,0.73,4.25,41.03,56.89,44.91,62.81,20.31,14.93,48.61,30.73,66.61,82.31,70.61,52.52,33.72,24.76,13.61,16.45,53.87,22.87,35.95,24.9,14.73,5.44,4.81,10.27,5.9,45.04,1.37,48.65,19.35,25.45,6.55
373335,M,55-64,6.24,5.76,9.83,4.33,25.49,10.8,4.82,20.45,3.42,2.68,18.39,44.14,32.25,16.95,3.54,0.67,4.45,40.65,54.92,36.98,58.58,13.46,16.51,40.89,29.17,61.53,85.67,70.17,51.82,35.17,25.99,11.06,14.68,51.09,31.62,33.69,23.47,13.11,3.16,4.54,9.69,3.78,42.17,1.67,32.68,19.3,28.94,19.08
621369,F,55-64,2.32,5.04,4.48,5.73,18.17,16.1,5.87,5.02,1.31,0.37,22.44,39.73,31.41,23.03,6.06,1.61,2.9,49.15,48,29.17,64.4,6.41,8.02,24.48,24.71,60.13,88.45,75.87,57.31,30.15,21.22,13.35,12.2,47.14,22.43,30.83,17.74,12.68,1.82,2.44,11.73,2.29,49.77,1.24,43.31,25.32,24.68,6.7
467452,F,75+,0.75,1.46,0.49,0.22,1.07,94.14,0.39,1.77,0.75,0.1,27.99,27.37,5.17,17.32,1.44,0.55,0.76,54.88,13.83,13.71,35.07,4.18,0.86,17.2,13.37,39.2,82.5,41.64,39.69,17.74,9.61,6.35,16.77,31.88,14.91,26.64,9.05,4.96,0.48,0.39,5.25,1.78,20.24,5.36,95.3,1.71,2.34,0.65
